file_name,reciter,augmented,duration,sample_rate,run_id,feature_index,augmentation_type,original_file
099.mp3,Ahmad Al-Ajmy,False,31.61863945578231,22050,20250309_065254_preprocess,0,,
099_aug1.mp3,Ahmad Al-Ajmy,True,31.61863945578231,22050,20250309_065254_preprocess,1,1.0,099.mp3
099_aug2.mp3,Ahmad Al-Ajmy,True,31.61863945578231,22050,20250309_065254_preprocess,2,2.0,099.mp3
099_aug3.mp3,Ahmad Al-Ajmy,True,35.13183673469388,22050,20250309_065254_preprocess,3,3.0,099.mp3
099_aug4.mp3,Ahmad Al-Ajmy,True,28.74421768707483,22050,20250309_065254_preprocess,4,4.0,099.mp3
099_aug5.mp3,Ahmad Al-Ajmy,True,31.61863945578231,22050,20250309_065254_preprocess,5,5.0,099.mp3
099_aug6.mp3,Ahmad Al-Ajmy,True,31.61863945578231,22050,20250309_065254_preprocess,6,6.0,099.mp3
092.mp3,Ahmad Al-Ajmy,False,70.15510204081633,22050,20250309_065254_preprocess,7,,
092_aug1.mp3,Ahmad Al-Ajmy,True,70.15510204081633,22050,20250309_065254_preprocess,8,1.0,092.mp3
092_aug2.mp3,Ahmad Al-Ajmy,True,70.15510204081633,22050,20250309_065254_preprocess,9,2.0,092.mp3
092_aug3.mp3,Ahmad Al-Ajmy,True,77.9501133786848,22050,20250309_065254_preprocess,10,3.0,092.mp3
092_aug4.mp3,Ahmad Al-Ajmy,True,63.77736961451247,22050,20250309_065254_preprocess,11,4.0,092.mp3
092_aug5.mp3,Ahmad Al-Ajmy,True,70.15510204081633,22050,20250309_065254_preprocess,12,5.0,092.mp3
092_aug6.mp3,Ahmad Al-Ajmy,True,70.15510204081633,22050,20250309_065254_preprocess,13,6.0,092.mp3
100.mp3,Ahmad Al-Ajmy,False,38.138775510204084,22050,20250309_065254_preprocess,14,,
100_aug1.mp3,Ahmad Al-Ajmy,True,38.138775510204084,22050,20250309_065254_preprocess,15,1.0,100.mp3
100_aug2.mp3,Ahmad Al-Ajmy,True,38.138775510204084,22050,20250309_065254_preprocess,16,2.0,100.mp3
100_aug3.mp3,Ahmad Al-Ajmy,True,42.37641723356009,22050,20250309_065254_preprocess,17,3.0,100.mp3
100_aug4.mp3,Ahmad Al-Ajmy,True,34.671609977324266,22050,20250309_065254_preprocess,18,4.0,100.mp3
100_aug5.mp3,Ahmad Al-Ajmy,True,38.138775510204084,22050,20250309_065254_preprocess,19,5.0,100.mp3
100_aug6.mp3,Ahmad Al-Ajmy,True,38.138775510204084,22050,20250309_065254_preprocess,20,6.0,100.mp3
078.mp3,Ahmad Al-Ajmy,False,256.40816326530614,22050,20250309_065254_preprocess,21,,
078_aug1.mp3,Ahmad Al-Ajmy,True,256.40816326530614,22050,20250309_065254_preprocess,22,1.0,078.mp3
078_aug2.mp3,Ahmad Al-Ajmy,True,256.40816326530614,22050,20250309_065254_preprocess,23,2.0,078.mp3
078_aug3.mp3,Ahmad Al-Ajmy,True,284.8979591836735,22050,20250309_065254_preprocess,24,3.0,078.mp3
078_aug4.mp3,Ahmad Al-Ajmy,True,233.09832199546486,22050,20250309_065254_preprocess,25,4.0,078.mp3
078_aug5.mp3,Ahmad Al-Ajmy,True,256.40816326530614,22050,20250309_065254_preprocess,26,5.0,078.mp3
078_aug6.mp3,Ahmad Al-Ajmy,True,256.40816326530614,22050,20250309_065254_preprocess,27,6.0,078.mp3
096.mp3,Ahmad Al-Ajmy,False,57.58548752834467,22050,20250309_065254_preprocess,28,,
096_aug1.mp3,Ahmad Al-Ajmy,True,57.58548752834467,22050,20250309_065254_preprocess,29,1.0,096.mp3
096_aug2.mp3,Ahmad Al-Ajmy,True,57.58548752834467,22050,20250309_065254_preprocess,30,2.0,096.mp3
096_aug3.mp3,Ahmad Al-Ajmy,True,63.98385487528345,22050,20250309_065254_preprocess,31,3.0,096.mp3
096_aug4.mp3,Ahmad Al-Ajmy,True,52.350430839002264,22050,20250309_065254_preprocess,32,4.0,096.mp3
096_aug5.mp3,Ahmad Al-Ajmy,True,57.58548752834467,22050,20250309_065254_preprocess,33,5.0,096.mp3
096_aug6.mp3,Ahmad Al-Ajmy,True,57.58548752834467,22050,20250309_065254_preprocess,34,6.0,096.mp3
102.mp3,Ahmad Al-Ajmy,False,28.964580498866212,22050,20250309_065254_preprocess,35,,
102_aug1.mp3,Ahmad Al-Ajmy,True,28.964580498866212,22050,20250309_065254_preprocess,36,1.0,102.mp3
102_aug2.mp3,Ahmad Al-Ajmy,True,28.964580498866212,22050,20250309_065254_preprocess,37,2.0,102.mp3
102_aug3.mp3,Ahmad Al-Ajmy,True,32.182857142857145,22050,20250309_065254_preprocess,38,3.0,102.mp3
102_aug4.mp3,Ahmad Al-Ajmy,True,26.33142857142857,22050,20250309_065254_preprocess,39,4.0,102.mp3
102_aug5.mp3,Ahmad Al-Ajmy,True,28.964580498866212,22050,20250309_065254_preprocess,40,5.0,102.mp3
102_aug6.mp3,Ahmad Al-Ajmy,True,28.964580498866212,22050,20250309_065254_preprocess,41,6.0,102.mp3
098.mp3,Ahmad Al-Ajmy,False,94.57959183673469,22050,20250309_065254_preprocess,42,,
098_aug1.mp3,Ahmad Al-Ajmy,True,94.57959183673469,22050,20250309_065254_preprocess,43,1.0,098.mp3
098_aug2.mp3,Ahmad Al-Ajmy,True,94.57959183673469,22050,20250309_065254_preprocess,44,2.0,098.mp3
098_aug3.mp3,Ahmad Al-Ajmy,True,105.08843537414965,22050,20250309_065254_preprocess,45,3.0,098.mp3
098_aug4.mp3,Ahmad Al-Ajmy,True,85.98145124716554,22050,20250309_065254_preprocess,46,4.0,098.mp3
098_aug5.mp3,Ahmad Al-Ajmy,True,94.57959183673469,22050,20250309_065254_preprocess,47,5.0,098.mp3
098_aug6.mp3,Ahmad Al-Ajmy,True,94.57959183673469,22050,20250309_065254_preprocess,48,6.0,098.mp3
087.mp3,Ahmad Al-Ajmy,False,68.24816326530612,22050,20250309_065254_preprocess,49,,
087_aug1.mp3,Ahmad Al-Ajmy,True,68.24816326530612,22050,20250309_065254_preprocess,50,1.0,087.mp3
087_aug2.mp3,Ahmad Al-Ajmy,True,68.24816326530612,22050,20250309_065254_preprocess,51,2.0,087.mp3
087_aug3.mp3,Ahmad Al-Ajmy,True,75.8312925170068,22050,20250309_065254_preprocess,52,3.0,087.mp3
087_aug4.mp3,Ahmad Al-Ajmy,True,62.0437641723356,22050,20250309_065254_preprocess,53,4.0,087.mp3
087_aug5.mp3,Ahmad Al-Ajmy,True,68.24816326530612,22050,20250309_065254_preprocess,54,5.0,087.mp3
087_aug6.mp3,Ahmad Al-Ajmy,True,68.24816326530612,22050,20250309_065254_preprocess,55,6.0,087.mp3
093.mp3,Ahmad Al-Ajmy,False,38.180589569161,22050,20250309_065254_preprocess,56,,
093_aug1.mp3,Ahmad Al-Ajmy,True,38.180589569161,22050,20250309_065254_preprocess,57,1.0,093.mp3
093_aug2.mp3,Ahmad Al-Ajmy,True,38.180589569161,22050,20250309_065254_preprocess,58,2.0,093.mp3
093_aug3.mp3,Ahmad Al-Ajmy,True,42.42285714285714,22050,20250309_065254_preprocess,59,3.0,093.mp3
093_aug4.mp3,Ahmad Al-Ajmy,True,34.70961451247165,22050,20250309_065254_preprocess,60,4.0,093.mp3
093_aug5.mp3,Ahmad Al-Ajmy,True,38.180589569161,22050,20250309_065254_preprocess,61,5.0,093.mp3
093_aug6.mp3,Ahmad Al-Ajmy,True,38.180589569161,22050,20250309_065254_preprocess,62,6.0,093.mp3
090.mp3,Ahmad Al-Ajmy,False,74.82630385487528,22050,20250309_065254_preprocess,63,,
090_aug1.mp3,Ahmad Al-Ajmy,True,74.82630385487528,22050,20250309_065254_preprocess,64,1.0,090.mp3
090_aug2.mp3,Ahmad Al-Ajmy,True,74.82630385487528,22050,20250309_065254_preprocess,65,2.0,090.mp3
090_aug3.mp3,Ahmad Al-Ajmy,True,83.14031746031746,22050,20250309_065254_preprocess,66,3.0,090.mp3
090_aug4.mp3,Ahmad Al-Ajmy,True,68.02390022675738,22050,20250309_065254_preprocess,67,4.0,090.mp3
090_aug5.mp3,Ahmad Al-Ajmy,True,74.82630385487528,22050,20250309_065254_preprocess,68,5.0,090.mp3
090_aug6.mp3,Ahmad Al-Ajmy,True,74.82630385487528,22050,20250309_065254_preprocess,69,6.0,090.mp3
089.mp3,Ahmad Al-Ajmy,False,149.6457142857143,22050,20250309_065254_preprocess,70,,
