file_name,reciter,augmented,duration,sample_rate,run_id,feature_index
078001A.mp3,Abdulbasit Abdulsamad,False,4.760090702947846,22050,20250508_112635_preprocess,0
078002B.mp3,Abdulbasit Abdulsamad,False,6.989206349206349,22050,20250508_112635_preprocess,1
078003A.mp3,Abdulbasit Abdulsamad,False,3.947392290249433,22050,20250508_112635_preprocess,2
078004B.mp3,Abdulbasit Abdulsamad,False,6.617687074829932,22050,20250508_112635_preprocess,3
078005A.mp3,Abdulbasit Abdulsamad,False,3.7616326530612243,22050,20250508_112635_preprocess,4
078006B.mp3,Abdulbasit Abdulsamad,False,6.222947845804988,22050,20250508_112635_preprocess,5
078007A.mp3,Abdulbasit Abdulsamad,False,2.8560544217687074,22050,20250508_112635_preprocess,6
078008B.mp3,Abdulbasit Abdulsamad,False,5.7004988662131515,22050,20250508_112635_preprocess,7
078009A.mp3,Abdulbasit Abdulsamad,False,3.8080725623582765,22050,20250508_112635_preprocess,8
078010B.mp3,Abdulbasit Abdulsamad,False,5.178049886621316,22050,20250508_112635_preprocess,9
078011A.mp3,Abdulbasit Abdulsamad,False,4.063492063492063,22050,20250508_112635_preprocess,10
078012B.mp3,Abdulbasit Abdulsamad,False,8.428843537414966,22050,20250508_112635_preprocess,11
078013A.mp3,Abdulbasit Abdulsamad,False,4.73687074829932,22050,20250508_112635_preprocess,12
078014B.mp3,Abdulbasit Abdulsamad,False,12.910294784580499,22050,20250508_112635_preprocess,13
078015A.mp3,Abdulbasit Abdulsamad,False,4.713650793650793,22050,20250508_112635_preprocess,14
078016B.mp3,Abdulbasit Abdulsamad,False,5.8165986394557825,22050,20250508_112635_preprocess,15
078017A.mp3,Abdulbasit Abdulsamad,False,5.085170068027211,22050,20250508_112635_preprocess,16
078018B.mp3,Abdulbasit Abdulsamad,False,9.647891156462585,22050,20250508_112635_preprocess,17
078019A.mp3,Abdulbasit Abdulsamad,False,5.828208616780046,22050,20250508_112635_preprocess,18
078020B.mp3,Abdulbasit Abdulsamad,False,7.3723356009070296,22050,20250508_112635_preprocess,19
078021A.mp3,Abdulbasit Abdulsamad,False,5.38702947845805,22050,20250508_112635_preprocess,20
078022B.mp3,Abdulbasit Abdulsamad,False,4.620770975056689,22050,20250508_112635_preprocess,21
078023A.mp3,Abdulbasit Abdulsamad,False,4.597551020408163,22050,20250508_112635_preprocess,22
078024B.mp3,Abdulbasit Abdulsamad,False,10.65795918367347,22050,20250508_112635_preprocess,23
078025A.mp3,Abdulbasit Abdulsamad,False,4.4117913832199545,22050,20250508_112635_preprocess,24
078026B.mp3,Abdulbasit Abdulsamad,False,6.582857142857143,22050,20250508_112635_preprocess,25
078027A.mp3,Abdulbasit Abdulsamad,False,5.410249433106576,22050,20250508_112635_preprocess,26
078028B.mp3,Abdulbasit Abdulsamad,False,8.103764172335602,22050,20250508_112635_preprocess,27
078029A.mp3,Abdulbasit Abdulsamad,False,4.783310657596372,22050,20250508_112635_preprocess,28
